Country	Number groups	Revenue	P/L before tax	Income tax paid	Income tax accrued	capital	accum_earnings	Number employees	Tangible assets	ISO2	Income tax as % of pretax profits	Sales share %	Employment share %	Profit total (M)	Sales total (M)	Employment (th)	Subject Descriptor	Units	Scale	Country/Series-specific Notes	GDP_USD	Estimates Start After	Reg	Inc	Year	ISO	TotTax (X)	CIT (AK)	CITnr (AM)	TTxsc (Y)	GDP_LCU	number_datapoints	CIT	TotTax (X) USD	CIT (AK) USD	CITnr (AM) USD	TTxsc (Y) USD	routine	residual	reallocation_residual_1	reallocation_residual_2	new_profits_1	new_profits_2	gains_1	gains_2	routine_nonhaven	new_profits_3	new_profits_4	gains_3	gains_4	new_profits_5	new_profits_6	gains_5	gains_6	gains_1_tax	gains_1_%tot_tax	gains_1_%cit	gains_2_tax	gains_2_%tot_tax	gains_2_%cit	gains_3_tax	gains_3_%tot_tax	gains_3_%cit	gains_4_tax	gains_4_%tot_tax	gains_4_%cit	gains_5_tax	gains_5_%tot_tax	gains_5_%cit	gains_6_tax	gains_6_%tot_tax	gains_6_%cit
Estonia	64.0	523413346.0	52655331.0	11071541.0	9964955.0	155449354.0	220350822.0	3648.0	131652601.0	EE	21.02643889941552						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	23348000000.0	2017.0	Europe & Central Asia	High Income	1990.0	EST	0.32966673724327755	0.015479568071141226	0.015479568071141226	0.21803472369256827	51.0	5.0	0.203999999	7697058981.156044	361416955.32500535	361416955.32500535	5090674728.774084	9873945.075	42781385.925	30709887.18357353	78528015.3175675	40583832.25857353	88401960.3925675	-12071498.741426468	35746629.3925675	52655331.0	63740343.05220202	81000729.69935946	11085012.052202024	28345398.69935946	45712297.144326314	116890561.95136249	-6943033.855673686	64235230.95136249	-2462585.7311795005	-0.0003199385294056351	-0.006813697295869842	7292312.36033714	0.0009474154190828204	0.02017700678646774	2261342.4475642005	0.0002937930517487814	0.006256879801144584	5782461.306323932	0.0007512559434039112	0.01599941901210483	-1416378.899614398	-0.00018401559648717513	-0.003918960853235883	13103987.049842717	0.0017024667580076917	0.03625725593880596
Finland	259.0	9993461200.0	851290902.0	108176337.0	110878353.0	6410388113.0	-5057991337.0	18452.0	3884519403.0	FI	12.707329156913744						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	238776000000.0	2017.0	Europe & Central Asia	High Income	1980.0	FIN	0.4333051948922029	0.0273657506040832	0.0273657506040832	0.31240815925464394	33682.0	5.0	0.2090000034	103462881215.58064	6534284466.24057	6534284466.24057	74595570634.18686	291338955.22499996	559951946.7750001	586339779.7759237	612706490.6237365	877678735.0009236	904045445.8487365	26387833.000923634	52754543.848736525	851290902.0	1062935558.5449505	1072452861.7436827	211644656.5449505	221161959.74368274	872778792.0690426	912026182.1290898	21487890.069042563	60735280.12908983	5515057.186911671	5.330469364583238e-05	0.0008440185326190275	11025699.843751382	0.00010656671952502135	0.0016873614702138764	44233733.937486485	0.00042753240019789105	0.006769483968140721	46222850.33838035	0.00044675781106528453	0.007073896243298108	4490969.097488722	4.3406572915083475e-05	0.0006872931719901922	12693673.753479727	0.00012268819120772915	0.001942626437379898
France	617.0	159017488772.0	4795899326.0	2249758754.0	2181309400.0	129879021912.0	25544654121.0	309741.0	39017675048.0	FR	46.91004962934454						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	2466472000000.0	2017.0	Europe & Central Asia	High Income	1980.0	FRA	0.4623115490179822	0.02345198738060226	0.02345198738060226	0.2940112553508079	451770.0	5.0	0.33324002	1140278490929.4807	57843670218.60881	57843670218.60881	725170529007.6179	2926325628.6	1869573697.4	9329928588.414883	10028804866.963758	12256254217.014883	12955130495.563759	7460354891.014883	8159231169.563759	4795899326.0	8163621591.814216	8415887317.3248005	3367722265.8142157	3619987991.3248005	13887790125.034828	14928081804.42711	9091890799.034828	10132182478.42711	2486088813.0888977	0.0021802470474229503	0.04297944448706682	2718982358.1300507	0.0023844897362868905	0.04700570257478805	1122259835.2143745	0.000984198021923207	0.019401601436648357	1206324870.6288364	0.0010579212711848305	0.02085491577677848	3029781871.7081823	0.0026570543036714667	0.05237879720041477	3376448691.7547	0.002961073736471552	0.058371964970308325
Germany	698.0	298770740824.0	11109546045.0	3963787350.0	3213273634.0	244209751324.0	20078860111.0	500806.0	59742928916.0	DE	35.67911176518285						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	3479232000000.0	2017.0	Europe & Central Asia	High Income	1980.0	DEU	0.3754431947860155	0.020120585596855988	0.020120585596855988	0.2331775159122947	789179.0	5.0	0.2967199978	1306253977481.7383	70004185267.32045	70004185267.32045	811278675042.565	4480719668.7	6628826376.3	17529579279.122406	17437337161.135036	22010298947.822407	21918056829.835037	10900752902.822407	10808510784.835037	11109546045.0	17437006527.59795	17403710899.271526	6327460482.59795	6294164854.271526	26093138409.537598	25955834124.391415	14983592364.537598	14846288079.391415	3234471377.343808	0.0024761427969615707	0.04620397144817187	3207101296.2975287	0.002455189688670146	0.045812993666746904	1877484060.4760509	0.0014373039951201209	0.02681959733273981	1867604581.7122848	0.001429740780818709	0.026678470359744695	4445931493.441693	0.003403573554671797	0.06350950984522286	4405190566.255187	0.003372384423087257	0.06292753139592112
Greece	172.0	4422121034.0	276190398.0	87513447.0	49989699.0	2372153583.0	-351575495.0	13130.0	689833407.0	GR	31.685912194528928						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	192770000000.0	2017.0	Europe & Central Asia	High Income	1980.0	GRC	0.3884365768125271	0.0	0.0	0.2734536117368965	7110.0	5.0	0.2779999912	74878918912.15085	0.0	0.0	52713652734.52153	51737505.525	224452892.475	259456200.5422145	357102670.3806196	311193706.0672145	408840175.90561956	35003308.06721449	132649777.90561956	276190398.0	369843464.61130893	405089842.7091313	93653066.61130893	128899444.7091313	386205877.74310124	531554651.50008327	110015479.74310124	255364253.50008327	9730919.334656518	0.00012995539300017124	inf	36876637.09044419	0.0004924835671533727	inf	26035551.6937969	0.0003477020244421828	inf	35834044.49482339	0.0004785598539004612	inf	30584302.400445923	0.0004084501064488914	inf	70991260.22581773	0.0009480807316289624	inf
Guernsey	41.0	526312179.0	236390548.0	6903417.0	7874153.0	17476857522.0	-11779060990.0	1529.0	519271304.0	GG	2.9203439217036715													Tax haven									0.0					38945347.8	197445200.2	30879968.506631766	41917952.09013571	69825316.30663176	80863299.8901357	-166565231.69336826	-155527248.1098643	0.0	11146404.446927706	15130664.640517628	-225244143.5530723	-221259883.35948238	45965466.683239415	62395731.712451875	-190425081.3167606	-173994816.28754812	-0.0			-0.0			-0.0			-0.0			-0.0			-0.0		
Hungary	248.0	20862766507.0	6030490241.0	1278330378.0	228568927.0	32400481985.0	17607833945.0	70413.0	4139884439.0	HU	21.197785369237607						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	129144000000.0	2017.0	Europe & Central Asia	High Income	1980.0	HUN	0.3754066767357265	0.018547849674306845	0.018547849674306845	0.2482005703019571	749491.0	5.0	0.16999999920000003	48481519860.35866	2395343498.338683	2395343498.338683	32053614451.075947	310491332.925	5719998908.075	1224067385.104862	1831388270.246345	1534558718.029862	2141879603.171345	-4495931522.970139	-3888610637.8286552	6030490241.0	6472328455.366761	6691546432.010723	441838214.3667612	661056191.0107231	1822049416.7924464	2726059014.6652913	-4208440824.207554	-3304431226.3347087	-764308355.3081784	-0.01576494213691353	-0.31908089835060105	-661063805.319983	-0.013635377092633344	-0.2759787085979406	75112496.08887884	0.0015493015958498288	0.0313577138898759	112379551.942978	0.0023179873953346527	0.046915839845483566	-715434936.7485316	-0.014756858671287516	-0.29867738687362766	-561753305.8333555	-0.011586957410810837	-0.23451889310362617
Iceland	23.0	1724367391.0	-291957971.0	15270543.0	8598296.0	3570682849.0	-905649683.0	1944.0	3625229350.0	IS	-5.230390849647328						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	20304000000.0	2017.0	Europe & Central Asia	High Income	1980.0	ISL	0.3678997099544105	0.027278122384717392	0.027278122384717392	0.3338092264304521	16477.0	5.0	0.20000000300000004	7469835710.914351	553854996.8993019	553854996.8993019	6777662533.443899	271892201.25	-563850172.25	101172674.41752054	84250934.64157763	373064875.6675205	356143135.8915776	665022846.6675205	648101106.8915776	-291957971.0	-255438777.40714276	-261546832.71321654	36519193.59285724	30411138.286783457	150597601.61976978	125409244.78169505	442555572.6197698	417367215.78169507	133004571.32857268	0.017805555098653187	0.2401433083987408	129620223.32261887	0.017352486498896855	0.23403277761920332	7303838.828129031	0.000977777706336596	0.013187276216733249	6082227.748590107	0.0008142384898376309	0.0109816247621504	88511115.8516207	0.011849138224324672	0.15980918534118269	83473444.40844068	0.011174736318025801	0.15071353490671358
Ireland	443.0	346769594998.0	31390539210.0	4281307555.0	4653547858.0	394056651681.0	236340519631.0	108127.0	79843197829.0	IE	13.638846807818188						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	304499000000.0	2017.0	Europe & Central Asia	Tax haven	1980.0	IRL	0.2287082225226361	0.027915145963652955	0.027915145963652955	0.18986670707497216	13215.0	5.0	0.125	69641425049.92017	8500134030.786361	8500134030.786361	57814222437.62195	5988239837.175	25402299372.825	20345784497.978893	12045346943.751917	26334024335.153893	18033586780.926918	-5056514874.8461075	-13356952429.073082	0.0	7343995274.988738	4347877126.551774	-24046543935.01126	-27042662083.448227	30285117657.596508	17929746058.91138	-1105421552.403492	-13460793151.08862	-632064359.3557634	-0.009075982562141554	-0.07435934034292989	-1669619053.6341352	-0.02397451017748881	-0.19642267375867203	-3005817991.8764076	-0.043161351016608084	-0.35362007010592217	-3380332760.4310284	-0.04853910956026457	-0.3976799363619339	-138177694.0504365	-0.0019841307662987707	-0.016255942971013772	-1682599143.8860774	-0.024160894793292375	-0.19794971912112513
Italy	535.0	88553245318.0	3399820873.0	1543152998.0	1141739197.0	48148288366.0	13017890116.0	157598.0	21227573061.0	IT	45.38924418798343						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	1860152000000.0	2016.0	Europe & Central Asia	High Income	1980.0	ITA	0.4220589017579065	0.02089536657367722	0.02089536657367722	0.2936232703672986	213496.0	5.0	0.299200007	785093710222.7733	38868557922.75883	38868557922.75883	546183913620.2713	1592067979.575	1807752893.425	5195626351.978978	5326966070.134114	6787694331.553978	6919034049.709114	3387873458.553978	3519213176.709114	3399820873.0	5275229284.178786	5322637545.563128	1875408411.1787863	1922816672.5631285	7733796423.048867	7929298288.206192	4333975550.048867	4529477415.206192	1013651762.5144644	0.0012911220015083763	0.026078965021775036	1052948607.1058592	0.0013411757009326709	0.027089983868151767	561122209.7525517	0.0007147200422651852	0.01443640412046252	575306761.8906047	0.0007327873786268893	0.014801340534266221	1296725514.9124498	0.001651682465453072	0.03336181181430387	1355219674.3360345	0.0017261884239927051	0.03486673411010468
Jersey	74.0	2329598512.0	89081267.0	16759017.0	11173641.0	136771453023.0	14773261349.0	459.0	2955330407.0	JE	18.813177634754567													Tax haven									0.12000000179999999					221649780.525	-132568513.525	136683002.13067314	76290086.57030734	358332782.65567315	297939867.09530735	269251515.65567315	208858600.09530735	0.0	49336968.15272246	27537598.039361678	-39744298.84727754	-61543668.96063832	203455452.9825161	113559359.09571324	114374185.98251611	24478092.095713243	32310182.363333505			25063032.387382362			-4769315.933213042			-7385240.386055202			13724902.523775468			2937371.095546155		
Latvia	51.0	476204081.0	60399871.0	2345282.0	2988888.0	286004827.0	-103151265.0	1314.0	20203164.0	LV	3.8829255115462082						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	27584000000.0	2017.0	Europe & Central Asia	High Income	1980.0	LVA	0.3020491991269929	0.015809677061369442	0.015809677061369442	0.21847183072540965	40.0	5.0	0.150000006	8331725108.718972	436094132.0608147	436094132.0608147	6026326978.7297	1515237.3	58884633.7	27940009.011285912	36724778.696343586	29455246.311285913	38240015.99634358	-30944624.688714087	-22159855.003656417	60399871.0	70485070.42705624	73656012.64682351	10085199.427056238	13256141.64682351	41589276.6555724	54665586.56799122	-18810594.3444276	-5734284.432008781	-4641693.888974861	-0.0005571107817896473	-0.010643788915571932	-3323978.3835075926	-0.00039895439901505155	-0.007622158013912587	1512779.9745696322	0.00018156863732656523	0.003468929901488953	1988421.3265603764	0.00023865661680070745	0.004559614955523146	-2821589.264527706	-0.00033865606794623756	-0.006470138112599567	-860142.6992070236	-0.00010323704730811421	-0.0019723785209911377
Lithuania	69.0	932721323.0	121022414.0	14010512.0	21637483.0	207180776.0	573342183.0	7269.0	157580660.0	LT	11.576791056241865						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	42791000000.0	2017.0	Europe & Central Asia	High Income	1990.0	LTU	0.2960580692564765	0.01495650731198597	0.01495650731198597	0.17358486407053636	134.0	5.0	0.150000006	12668620841.553885	640003904.3871917	640003904.3871917	7427869918.442322	11818549.5	109203864.5	54724945.05908805	153241052.1278719	66543494.55908805	165059601.6278719	-54478919.44091195	44037187.6278719	121022414.0	140775878.80141303	176336160.33763516	19753464.80141303	55313746.33763516	81459203.50648676	228102450.12314466	-39563210.49351324	107080036.12314466	-8171838.243010309	-0.0006450456087695164	-0.012768419359620786	6605578.408403911	0.0005214125902905857	0.01032115329785183	2963019.838732743	0.00023388653554251533	0.004629690254108459	8297062.282527751	0.0006549301921889443	0.012964080727714072	-5934481.811406249	-0.0004684394525362043	-0.009272571262027782	16062006.060951915	0.0012678575088669092	0.025096731364992846
Luxembourg	427.0	79433207170.0	-2139730125.0	511520115.0	538429013.0	1427198819253.0	195507642351.0	11361.0	36978222443.0	LU	-23.90582387112954						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	58655000000.0	2016.0	Europe & Central Asia	Tax haven	1980.0	LUX	0.38708555308414255	0.05246957449501799	0.05246957449501799	0.2763744371507622	4676.0	5.0	0.287919998	22704503116.150383	3077602892.00528	3077602892.00528	16210742611.077957	2773366683.225	-4913096808.225	4660532348.787537	2527006653.526607	7433899032.012537	5300373336.751607	9573629157.012537	7440103461.751607	-0.0	1682261382.0483482	912145949.7031459	3821991507.0483484	3051876074.703146	6937298020.830121	3761501250.1083403	9077028145.83012	5901231375.10834	2756439287.7397914	0.12140495978434582	0.8956448848226071	2142154573.8273158	0.09434932633709733	0.6960464520591699	1100427787.0653775	0.04846738030054534	0.3575600315180265	878696153.3247777	0.03870140424697228	0.28551316857914827	2613457925.593352	0.11510747062922166	0.8491862067007923	1699082525.7187307	0.07483460514536093	0.5520798443920281
Macedonia	15.0	162616067.0	7282987.0	675816.0	899523.0	44568808.0	-7358794.0	2983.0	97468808.0	MK	9.27937946339874						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	10759000000.0	2017.0	Europe & Central Asia	Upper-Middle Income	1990.0	MKD	0.2554334340470873	0.018488515226265368	0.018488515226265368	0.169640236198891	506.0	5.0	0.100000001	2748208316.912612	198917935.3193891	198917935.3193891	1825159301.263868	7310160.6	-27173.599999999627	9541065.603257341	56427679.99406396	16851226.20325734	63737840.59406396	9568239.203257341	56454853.59406396	7282987.0	10726921.084509743	27651069.405283917	3443934.0845097434	20368082.405283917	14202071.903504113	83993759.39203483	6919084.903504113	76710772.39203483	956823.9298939734	0.00034816280993170385	0.004810144084582749	5645485.41586125	0.002054242169750615	0.028380977345238752	344393.41189490847	0.00012531561373113316	0.0017313341370748655	2036808.2608964741	0.0007411404180541387	0.010239439986274282	691908.4972694962	0.0002517671215138447	0.0034783615472307483	7671077.315914256	0.002791301252057954	0.038564030456063825
Malta	51.0	1151758624.0	133898237.0	16385078.0	13607577.0	21497206396.0	8920761891.0	422.0	26793593.0	MT	12.236963209605214						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	11278000000.0	2017.0	Europe & Central Asia	Tax haven	1980.0	MLT	0.3269984949092519	0.06474696768481629	0.06474696768481629	0.2647666223992917	1037.0	5.0	0.349999994	3687889025.586543	730216301.5493581	730216301.5493581	2986037967.419212	2009519.4749999999	131888717.525	67576376.63627301	41096038.172379784	69585896.111273	43105557.647379786	-64312340.888726994	-90792679.35262021	0.0	24392305.480624143	14833987.364247123	-109505931.51937586	-119064249.63575287	100588823.08061822	61172295.98274938	-33309413.919381782	-72725941.01725063	-22509318.9251804	-0.006103578163282826	-0.030825549741111756	-31777437.228660997	-0.008616701047181574	-0.04351784144127743	-38327075.37474596	-0.010392686739984048	-0.052487290811536726	-41672486.65812801	-0.011299821217234208	-0.05706868851011429	-11658294.67192714	-0.0031612379307083237	-0.015965536029791182	-25454078.91968207	-0.006902072904873733	-0.034858272631923065
Monaco	18.0	269319603.0	7473364.0	3519620.0	3224933.0	157118939.0	-73733004.0	250.0	94159212.0	MC	47.09552485333245													Tax haven									0.333300024					7061940.899999999	411423.10000000056	15801612.029309643	12230100.952002732	22863552.929309644	19292041.852002732	15390188.929309644	11818677.852002732	0.0	5703735.046047649	4414565.759952173	-1769628.9539523507	-3058798.2400478274	23521023.70566607	18204756.190771583	16047659.705666069	10731392.190771583	5129550.339503438			3939165.611720779			-589817.3728234133			-1019497.5268190985			5348685.3650423335			3576773.274737581		
Netherlands	738.0	258539839443.0	37642596844.0	3061263490.0	3255593228.0	1370829097148.0	387959577773.0	135788.0	61983861096.0	NL	8.13244501352182						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	777548000000.0	2017.0	Europe & Central Asia	Tax haven	1980.0	NLD	0.3875188590159664	0.03282011483648283	0.03282011483648283	0.2492469961250828	174271.0	5.0	0.25	301314513790.1466	25519214650.877552	25519214650.877552	193801503343.0659	4648789582.2	32993807261.8	15169138048.218096	9936034227.919441	19817927630.418095	14584823810.119442	-17824669213.581905	-23057773033.880558	0.0	5475437831.499297	3586501588.533755	-32167159012.5007	-34056095255.466244	22579573208.40809	14789990804.844044	-15063023635.591911	-22852606039.155956	-4456167303.395476	-0.014789089471139837	-0.1746200799812716	-5764443258.4701395	-0.01913098438558735	-0.22588638942585612	-8041789753.125175	-0.026689022217913996	-0.31512685100787907	-8514023813.866561	-0.028256268530749352	-0.33363188994430054	-3765755908.897978	-0.012497758111714044	-0.1475655093785765	-5713151509.788989	-0.018960757774077783	-0.22387646281240578
Norway	275.0	24454913568.0	1082383838.0	1212821379.0	1066265643.0	20671532864.0	7963632317.0	32668.0	18578927866.0	NO	112.05095054274082						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	371075000000.0	2017.0	Europe & Central Asia	High Income	1980.0	NOR	0.3870980668739781	0.034257044849806045	0.021646843843169943	0.2809970185618568	318279.0	5.0	0.2620000036	143642415165.2614	12711932917.641779	8032602579.104286	104270968662.84102	1393419589.95	-311035751.95000005	1434827068.3134656	1283131162.2098591	2828246658.263466	2676550752.159859	1745862820.263466	1594166914.1598592	1082383838.0	1600297669.7899117	1545541657.9108567	517913831.78991175	463157819.9108567	2135769529.3830612	1909967060.8186367	1053385691.3830612	827583222.8186367	457416065.1941342	0.0031844080640657177	0.03598320319637043	417671737.24888396	0.00290771870389641	0.032856666248547765	135693425.79344666	0.0009446612662237029	0.010674491965350889	121347350.4840126	0.0008447877344891604	0.009545940123362769	275987054.93455046	0.0019213479153565177	0.02171086464368705	216826807.3577824	0.0015094901259375367	0.017056950250018032
Poland	405.0	35020725659.0	1974050436.0	391441566.0	311276577.0	11145947911.0	4384362832.0	187607.0	11219918214.0	PL	19.829359922189948						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	471216000000.0	2017.0	Europe & Central Asia	High Income	1980.0	POL	0.33786185153339066	0.019367133798957124	0.019367133798957124	0.20969714340307632	250.0	5.0	0.189999998	159205910232.1582	9126103320.209381	9126103320.209381	98812649125.82402	841493866.05	1132556569.95	2054748015.681604	4276198149.08492	2896241881.7316036	5117692015.13492	922191445.7316036	3143641579.13492	1974050436.0	2715730351.068264	3517582906.075798	741679915.068264	1543532470.075798	3058534578.3944554	6365208679.227777	1084484142.3944554	4391158243.227777	175216372.8446218	0.0011005644990761758	0.019199472841449464	597291893.7483517	0.003751694223395131	0.06544873236594564	140919182.37961033	0.0008851378832237969	0.015441331029811002	293271166.2273367	0.0018420871800530587	0.03213542033628961	206051984.88597825	0.0012942483390566838	0.022578309455436978	834320057.430961	0.005240509326659631	0.09142128114892076
Portugal	248.0	9089081236.0	281514486.0	97810588.0	93844220.0	1851591788.0	1004484460.0	35089.0	1930085697.0	PT	34.74442448407433						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	205269000000.0	2017.0	Europe & Central Asia	High Income	1980.0	PRT	0.3443337957895927	0.0322290854156711	0.0322290854156711	0.2520880722253909	8138.0	5.0	0.2219999966	70681053927.93391	6615632134.189391	6615632134.189391	51745866497.633766	144756427.275	136758058.725	533277688.64322203	874281364.5480145	678034115.9182221	1019037791.8230145	396519629.91822207	737523305.8230145	281514486.0	474005899.9359818	597094266.710306	192491413.9359818	315579780.71030605	793794780.7485839	1301385748.669995	512280294.7485839	1019871262.6699951	88027356.49367855	0.0012454165805652934	0.013305963014290921	163730171.38513	0.0023164647707724978	0.024748983629089245	42733093.23931716	0.0006045904929896437	0.0064594119462105205	70058710.24471669	0.0009911950423963434	0.010589873926431815	113726223.69243263	0.0016090057713116074	0.017190530154283953	226411416.8451766	0.003203282977019905	0.034223701114680954
Romania	199.0	8447735711.0	302335888.0	79562204.0	87773575.0	2026418265.0	1011185166.0	57723.0	2857039116.0	RO	26.315831880335693						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	187807000000.0	2016.0	Europe & Central Asia	Upper-Middle Income	1980.0	ROU	0.2572922296134008	0.020089713526012368	0.020089713526012368	0.16365014759660895	82.0	5.0	0.159999996	48321281767.00397	3772988828.179805	3772988828.179805	30734643269.67634	214277933.7	88057954.30000001	495648444.2440168	1247423788.7961423	709926377.9440168	1461701722.4961424	407590489.9440168	1159365834.4961424	302335888.0	481244685.1980226	752604807.9198713	178908797.1980226	450268919.91987133	737782878.425054	1856815902.8878345	435446990.42505395	1554480014.8878345	65214476.760680735	0.0013496015497919227	0.017284566620925305	185498528.88191944	0.0038388577889212063	0.04916487626373628	28625406.836048428	0.0005923975066322681	0.0075869312472515655	72043025.38610373	0.0014909171021886692	0.019094417891732614	69671516.72622067	0.0014418391685502771	0.018465868810916185	248716796.1641335	0.005147148152306857	0.06592036379925392
Russia	341.0	36804373012.0	1967677309.0	789478666.0	632601009.0	13354059825.0	8355147214.0	171424.0	14969867653.0	RU	40.12236469816403						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	1281286000000.0	2017.0	Europe & Central Asia	Upper-Middle Income	1989.0	RUS	0.3128223067875001	0.0359795624420128		0.2418626141935304	573.0	4.0	0.20000000300000004	400814842174.5289	46100109643.07681		309895181489.5718	1122740073.975	844937235.0250001	2159398784.341808	4048279613.530617	3282138858.3168077	5171019687.505617	1314461549.3168077	3203342378.505617	1967677309.0	2747131867.2942758	3428940518.4159584	779454558.2942758	1461263209.4159584	3214309394.6541595	6025947262.874191	1246632085.6541595	4058269953.8741913	262892313.80674624	0.0006558946579435142	0.005702639664897775	640668485.3111507	0.0015984150732426747	0.01389733105347103	155890913.99721885	0.0003889349834239383	0.003381573605880352	292252646.26698136	0.0007291462678413597	0.00633952171762071	249326420.87072822	0.000622048873035901	0.005408369368339916	811654002.9496483	0.002025009848802519	0.017606335629866344
Serbia	76.0	805317314.0	2124611.0	6452463.0	9493991.0	1577781380.0	-529717142.0	9516.0	315989198.0	RS	303.70091277885695						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	38300000000.0	2016.0	Europe & Central Asia	Upper-Middle Income	1990.0	SRB	0.3613517669007671	0.02355727467571939	0.02355727467571939	0.2420930638549377	1.5572850000000002e-07	5.0	0.150000006	13839772672.29938	902243620.0800526	902243620.0800526	9272164345.644114	23699189.849999998	-21574578.849999998	47249853.3881833	188415209.18930256	70949043.2381833	212114399.03930256	68824432.2381833	209989788.03930256	2124611.0	19179873.72831599	70134788.05459861	17055262.72831599	68010177.05459861	70332376.18866283	280459904.5736244	68207765.18866283	278335293.5736244	10323665.24867409	0.0007459418223925846	0.011442214739914825	31498469.46583411	0.0022759383561898393	0.03491126871369772	2558289.511578975	0.00018485054430839384	0.0028354753135876845	10201526.966250854	0.0007371166570293053	0.011306843006931666	10231165.187546015	0.0007392581821827121	0.011339692473124103	41750295.70605542	0.0030166894135204682	0.04627386082525147
Slovakia	159.0	6168549532.0	415244002.0	56530897.0	92305505.0	1662866348.0	654495632.0	41391.0	2064626354.0	SK	13.613898509724894						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	89806000000.0	2017.0	Europe & Central Asia	High Income	1980.0	SVK	0.3295190039009558	0.032129273667959125	0.032129273667959125	0.18415477719767592	6154.0	5.0	0.21999999879999999	29592783664.329235	2885401551.0247374	2885401551.0247374	16538203921.014484	154846976.54999998	260397025.45000002	361923251.7888554	897737012.9014974	516770228.3388554	1052583989.4514973	101526226.33885539	637339987.4514973	415244002.0	545883479.2494494	739290311.5235296	130639477.24944937	324046309.52352965	538730185.829612	1336299962.481264	123486183.82961202	921055960.4812641	22335769.67271671	0.0007547708227137809	0.007740957117315011	140214796.47452143	0.004738141503177836	0.048594552264215975	28740684.838111486	0.0009712058576211315	0.009960722738193706	71290187.70632094	0.002409039599483614	0.024707198095531124	27166960.294331223	0.0009180265230363554	0.009415313540911836	202632310.20061094	0.006847355507311107	0.07022672810605754
Slovenia	63.0	1092639438.0	47613129.0	7335912.0	9743302.0	213469544.0	281702486.0	3849.0	347927929.0	SI	15.407330192476952						Gross domestic product, current prices	U.S. dollars	Dollars	See notes for:  Gross domestic product, current prices (National currency).	44727000000.0	2017.0	Europe & Central Asia	High Income	1990.0	SVN	0.3625433255813954	0.017762720930232557	0.017762720930232557	0.21742848837209305	821.0	5.0	0.17400000119999998	16215475323.279072	794473219.0465115	794473219.0465115	9724923999.418606	26094594.675	21518534.325	64107715.49815083	98707682.60448387	90202310.17315084	124802277.27948387	42589181.17315084	77189148.27948387	47613129.0	70753389.81203754	83242561.46176761	23140260.812037542	35629432.461767614	95425649.81036176	146928410.73208278	47812520.81036176	99315281.73208278	7410517.5752352625	0.0004570027968650824	0.009327586377460286	13430911.893257169	0.0008282774094186212	0.016905430631603043	4026405.4090628447	0.00024830634494460386	0.005068019050277293	6199521.2911028825	0.00038232128059809616	0.007803310599372058	8319378.67837797	0.0005130517923476841	0.010471565911765393	17280859.14056074	0.0010657016705364285	0.021751342557903203
